go_stop_number	go_stop_name	go_stop_id	go_latitude	go_longitude	come_stop_number	come_stop_name	come_stop_id	come_latitude	come_longitude		
0東	0100000A00										
18	仁愛敦化路口	1068500140	25.039043	121.548697	18	仁愛敦化路口	1068500140	25.039043	121.548697		
19	信義敦化路口	1068100140	25.033775	121.548726	19	信義敦化路口	1068100140	25.033775	121.548726		
19	世貿中心(莊敬)	1104900100	25.031399	121.561326	19	世貿中心(莊敬)	1104900100	25.031399	121.561326		
2	松山商職(松山)	1107600100	25.036029	121.578609	2	松山商職(松山)	1107600100	25.036029	121.578609		
2	大直美堤花園二	1046600660	25.08002	121.5574829	2	大直美堤花園二	1046600660	25.08002	121.5574829		
20	信義光復路口	1105200260	25.0331	121.55813	20	信義光復路口	1105200260	25.0331	121.55813		
20	捷運信義安和站(信義)	1068500320	25.033142	121.551229	20	捷運信義安和站(信義)	1068500320	25.033142	121.551229		
21	信義通化街口	1067900460	25.033193	121.5546221	21	信義通化街口	1067900460	25.033193	121.5546221		
21	信義通化街口	1067900420	25.033087	121.5539941	21	信義通化街口	1067900420	25.033087	121.5539941		
22	捷運信義安和站(信義)	1068500360	25.033223	121.552849	22	捷運信義安和站(信義)	1068500360	25.033223	121.552849		
22	信義光復路口	1067900320	25.03311	121.55687	22	信義光復路口	1067900320	25.03311	121.55687		
23	信義敦化路口	1068500260	25.033377	121.549449	23	信義敦化路口	1068500260	25.033377	121.549449		
23	世貿中心(莊敬)	1104900140	25.031446	121.56127	23	世貿中心(莊敬)	1104900140	25.031446	121.56127		
24	仁愛國中	1068900100	25.035951	121.5490897	24	仁愛國中	1068900100	25.035951	121.5490897		
24	景新里	1104900440	25.02923	121.5624103	24	景新里	1104900440	25.02923	121.5624103		
25	臺北醫學大學	1105000340	25.028273	121.5632643	25	臺北醫學大學	1105000340	25.028273	121.5632643		
25	安和敦化路口	1068900400	25.039761	121.5489579	25	安和敦化路口	1068900400	25.039761	121.5489579		
26	捷運忠孝敦化站	1069000200	25.043012	121.549174	26	捷運忠孝敦化站	1069000200	25.043012	121.549174		
26	信義國中(莊敬)	1105000240	25.027402	121.565724	26	信義國中(莊敬)	1105000240	25.027402	121.565724		
27	市民大道口	1055700000	25.045757	121.5491941	27	市民大道口	1055700000	25.045757	121.5491941		
27	吳興國小(松仁)	1104600001	25.027082	121.568415	27	吳興國小(松仁)	1104600001	25.027082	121.568415		
28	市立體育場	1054900200	25.048949	121.549204	28	市立體育場	1054900200	25.048949	121.549204		
28	信義國中(松仁)	1105900000	25.02881	121.568464	28	信義國中(松仁)	1105900000	25.02881	121.568464		
29	臺北小巨蛋	1055000000	25.05258	121.54933	29	臺北小巨蛋	1055000000	25.05258	121.54933		
29	松平路口	1105800300	25.03124	121.56839	29	松平路口	1105800300	25.03124	121.56839		
3	永春公寓	1107600000	25.040006	121.5779488	3	永春公寓	1107600000	25.040006	121.5779488		
3	大直美堤花園三	1046201360	25.080032	121.5556576	3	大直美堤花園三	1046201360	25.080032	121.5556576		
30	長庚醫院	1050800000	25.05656	121.54929	30	長庚醫院	1050800000	25.05656	121.54929		
30	捷運象山站	1104700720	25.032648	121.568984	30	捷運象山站	1104700720	25.032648	121.568984		
31	國稅局宿舍	1108500020	25.03433	121.575678	31	國稅局宿舍	1108500020	25.03433	121.575678		
31	富錦街口	1057200100	25.0596	121.55006	31	富錦街口	1057200100	25.0596	121.55006		
32	松山商職(信義)	1108600020	25.035968	121.5777733	32	松山商職(信義)	1108600020	25.035968	121.5777733		
32	民權敦化路口	1054100060	25.062035	121.5482873	32	民權敦化路口	1054100060	25.062035	121.5482873		
33	松山商職(福德)	1107700520	25.036219	121.5787474	33	松山商職(福德)	1107700520	25.036219	121.5787474		
33	五常街口	1047600200	25.064149	121.5444202	33	五常街口	1047600200	25.064149	121.5444202		
34	大直國小	1046500220	25.079711	121.5453154	34	大直國小	1046500220	25.079711	121.5453154		
34	松友新村	1107700620	25.036858	121.581141	34	松友新村	1107700620	25.036858	121.581141		
35	信義行政中心(奉天宮)	1107800120	25.037669	121.5832737	35	信義行政中心(奉天宮)	1107800120	25.037669	121.5832737		
35	捷運大直站	1046500520	25.080216	121.5479855	35	捷運大直站	1046500520	25.080216	121.5479855		
36	植福宮	1046300000	25.081609	121.5488002	36	植福宮	1046300000	25.081609	121.5488002		
36	大道路	1107700000	25.040321	121.5827027	36	大道路	1107700000	25.040321	121.5827027		
37	自強隧道(大直教會)	1046400100	25.083737	121.5493072	37	自強隧道(大直教會)	1046400100	25.083737	121.5493072		
37	忠孝大道路口	1107700400	25.042496	121.5815915	37	忠孝大道路口	1107700400	25.042496	121.5815915		
38	春光公園	1106200260	25.042632	121.580447	38	春光公園	1106200260	25.042632	121.580447		
38	自強隧道	1046400020	25.085862	121.5518959	38	自強隧道	1046400020	25.085862	121.5518959		
39	捷運劍南路站	1046400320	25.08484	121.555253	39	捷運劍南路站	1046400320	25.08484	121.555253		
39	永春公寓	1107600040	25.039975	121.5777181	39	永春公寓	1107600040	25.039975	121.5777181		
4	明水路口	1046200860	25.08014	121.55263	4	明水路口	1046200860	25.08014	121.55263		
4	永春里(忠孝)	1107700120	25.041101	121.5785081	4	永春里(忠孝)	1107700120	25.041101	121.5785081		
40	美麗華	1144600120	25.084538	121.5581969	40	美麗華	1144600120	25.084538	121.5581969		
40	松山商職(松山)	1107600140	25.036576	121.5783351	40	松山商職(松山)	1107600140	25.036576	121.5783351		
41	永春高中	1108000040	25.033484	121.5796725	41	永春高中	1108000040	25.033484	121.5796725		
5	明水路一	1046600100	25.082292	121.551413	5	明水路一	1046600100	25.082292	121.551413		
5	春光公園	1106200220	25.042737	121.580888	5	春光公園	1106200220	25.042737	121.580888		
6	忠孝大道路口	1107700440	25.042363	121.581579	6	忠孝大道路口	1107700440	25.042363	121.581579		
6	自強隧道	1046400040	25.083774	121.5490281	6	自強隧道	1046400040	25.083774	121.5490281		
7	大道路	1107700040	25.040157	121.5827287	7	大道路	1107700040	25.040157	121.5827287		
7	植福宮	1046300040	25.080848	121.5482394	7	植福宮	1046300040	25.080848	121.5482394		
8	信義行政中心(奉天宮)	1107800160	25.03789	121.58325	8	信義行政中心(奉天宮)	1107800160	25.03789	121.58325		
8	捷運大直站	1046500560	25.079923	121.5461397	8	捷運大直站	1046500560	25.079923	121.5461397		
9	松友新村	1107700660	25.037055	121.580964	9	松友新村	1107700660	25.037055	121.580964		
9	復興北村	1047600640	25.064978	121.5441547	9	復興北村	1047600640	25.064978	121.5441547		
											
37	100003700										
1	吳興街站	1104600100	25.02324	121.56976	1	吳興街站	1104600100	25.02324	121.56976		
1	臺北車站(青島)	1004100820	25.044844	121.517704	1	臺北車站(青島)	1004100820	25.044844	121.517704		
10	仁愛建國路口二	1065600020	25.037966	121.5406655	10	仁愛建國路口二	1065600020	25.037966	121.5406655		
10	國父紀念館	1107300560	25.037685	121.5609264	10	國父紀念館	1107300560	25.037685	121.5609264		
11	仁愛光復路口	1107300060	25.0377	121.55781	11	仁愛光復路口	1107300060	25.0377	121.55781		
11	仁愛復興路口(福華飯店)	1068500020	25.037854	121.543165	11	仁愛復興路口(福華飯店)	1068500020	25.037854	121.543165		
12	仁愛大安路口(仁愛醫院)	1069100020	25.03784	121.545738	12	仁愛大安路口(仁愛醫院)	1069100020	25.03784	121.545738		
12	仁愛延吉街口	1069600060	25.037774	121.5557793	12	仁愛延吉街口	1069600060	25.037774	121.5557793		
13	仁愛敦化路口(圓環)	1068800120	25.037783	121.5476903	13	仁愛敦化路口(圓環)	1068800120	25.037783	121.5476903		
13	仁愛國泰醫院	1068700360	25.037828	121.5532159	13	仁愛國泰醫院	1068700360	25.037828	121.5532159		
14	仁愛安和路口	1068800020	25.037721	121.5508833	14	仁愛安和路口	1068800020	25.037721	121.5508833		
14	仁愛安和路口	1068800060	25.037852	121.5516958	14	仁愛安和路口	1068800060	25.037852	121.5516958		
15	仁愛國小	1068700140	25.036502	121.5520521	15	仁愛國小	1068700140	25.036502	121.5520521		
15	仁愛敦化路口(圓環)	1068800160	25.038013	121.5472892	15	仁愛敦化路口(圓環)	1068800160	25.038013	121.5472892		
16	捷運信義安和站(安和)	1068000240	25.034385	121.552398	16	捷運信義安和站(安和)	1068000240	25.034385	121.552398		
16	仁愛復興路口(福華飯店)	1068500060	25.03806	121.544071	16	仁愛復興路口(福華飯店)	1068500060	25.03806	121.544071		
17	信義通化街口	1067900420	25.033087	121.5539941	17	信義通化街口	1067900420	25.033087	121.5539941		
17	仁愛建國路口一	1065700060	25.038167	121.5394276	17	仁愛建國路口一	1065700060	25.038167	121.5394276		
18	幸安國小	1065100160	25.038238	121.5343376	18	幸安國小	1065100160	25.038238	121.5343376		
18	信義光復路口	1067900320	25.03311	121.55687	18	信義光復路口	1067900320	25.03311	121.55687		
19	世貿中心(莊敬)	1104900140	25.031446	121.56127	19	世貿中心(莊敬)	1104900140	25.031446	121.56127		
19	仁愛新生路口	1065100060	25.038245	121.5331329	19	仁愛新生路口	1065100060	25.038245	121.5331329		
2	松仁路	1104600200	25.02453	121.5695997	2	松仁路	1104600200	25.02453	121.5695997		
2	臺大醫院	1005500340	25.042497	121.5185042	2	臺大醫院	1005500340	25.042497	121.5185042		
20	仁愛臨沂街口	1006000260	25.03834	121.52952	20	仁愛臨沂街口	1006000260	25.03834	121.52952		
20	景新里	1104900440	25.02923	121.5624103	20	景新里	1104900440	25.02923	121.5624103		
21	仁愛杭州路口	1005500060	25.038352	121.5254546	21	仁愛杭州路口	1005500060	25.038352	121.5254546		
21	臺北醫學大學	1105000340	25.028273	121.5632643	21	臺北醫學大學	1105000340	25.028273	121.5632643		
22	仁愛林森路口	1005200160	25.038912	121.5211551	22	仁愛林森路口	1005200160	25.038912	121.5211551		
22	信義國中(莊敬)	1105000240	25.027402	121.565724	22	信義國中(莊敬)	1105000240	25.027402	121.565724		
23	仁愛中山路口	1005100060	25.039261	121.5183669	23	仁愛中山路口	1005100060	25.039261	121.5183669		
23	吳興國小(莊敬)	1105000020	25.026725	121.568122	23	吳興國小(莊敬)	1105000020	25.026725	121.568122		
24	捷運台大醫院站	1004801100	25.041927	121.5163535	24	捷運台大醫院站	1004801100	25.041927	121.5163535		
24	松仁路	1104600240	25.024432	121.569585	24	松仁路	1104600240	25.024432	121.569585		
25	吳興街站	1104600100	25.02324	121.56976	25	吳興街站	1104600100	25.02324	121.56976		
3	仁愛中山路口	1005100020	25.039129	121.5184523	3	仁愛中山路口	1005100020	25.039129	121.5184523		
3	吳興國小(松仁)	1104600000	25.026234	121.568628	3	吳興國小(松仁)	1104600000	25.026234	121.568628		
4	仁愛林森路口	1005200120	25.038769	121.5213453	4	仁愛林森路口	1005200120	25.038769	121.5213453		
4	信義國中(莊敬)	1105000200	25.027607	121.56521	4	信義國中(莊敬)	1105000200	25.027607	121.56521		
5	仁愛紹興街口	1005200220	25.038452	121.5235878	5	仁愛紹興街口	1005200220	25.038452	121.5235878		
5	臺北醫學大學	1105000300	25.028241	121.5634888	5	臺北醫學大學	1105000300	25.028241	121.5634888		
6	仁愛臨沂街口	1006000220	25.038218	121.5280453	6	仁愛臨沂街口	1006000220	25.038218	121.5280453		
6	景新里	1104900400	25.029526	121.5623852	6	景新里	1104900400	25.029526	121.5623852		
7	仁愛新生路口	1006200120	25.038163	121.5324028	7	仁愛新生路口	1006200120	25.038163	121.5324028		
7	世貿中心(莊敬)	1104900100	25.031399	121.561326	7	世貿中心(莊敬)	1104900100	25.031399	121.561326		
8	幸安國小	1065100120	25.038044	121.5343357	8	幸安國小	1065100120	25.038044	121.5343357		
8	世貿中心(基隆路)	1105100100	25.033677	121.5601565	8	世貿中心(基隆路)	1105100100	25.033677	121.5601565		
9	市議會	1107300300	25.037028	121.5620977	9	市議會	1107300300	25.037028	121.5620977		
9	仁愛建國路口一	1065300020	25.038031	121.5370721	9	仁愛建國路口一	1065300020	25.038031	121.5370721		
											
38	100003800										
1	榮德里	1087100200	25.018859	121.493379	1	榮德里	1087100200	25.018859	121.493379		
1	捷運大安森林公園站	1065600460	25.03355	121.5359159	1	捷運大安森林公園站	1065600460	25.03355	121.5359159		
10	桂林昆明街口	1084900160	25.0381	121.5043	10	桂林昆明街口	1084900160	25.0381	121.5043		
10	龍山國中	1084900610	25.03563	121.50409	10	龍山國中	1084900610	25.03563	121.50409		
11	桂林路	1084800160	25.038472	121.5008151	11	桂林路	1084800160	25.038472	121.5008151		
11	小南門(和平院區)	1006600120	25.036307	121.5085509	11	小南門(和平院區)	1006600120	25.036307	121.5085509		
12	龍山寺(西園)	1085500541	25.0363	121.49929	12	龍山寺(西園)	1085500541	25.0363	121.49929		
12	捷運小南門站	1006600920	25.035233	121.51163	12	捷運小南門站	1006600920	25.035233	121.51163		
13	中國時報	1085500160	25.035454	121.4969752	13	中國時報	1085500160	25.035454	121.4969752		
13	南門	1006600640	25.033565	121.515375	13	南門	1006600640	25.033565	121.515375		
14	華江派出所	1088300140	25.034006	121.493016	14	華江派出所	1088300140	25.034006	121.493016		
14	自來水西分處(寧波)	1007500020	25.029828	121.5157	14	自來水西分處(寧波)	1007500020	25.029828	121.5157		
15	大理高中	1085800140	25.03162	121.490827	15	大理高中	1085800140	25.03162	121.490827		
15	聯合醫院婦幼院區一	1007500340	25.029987	121.5180375	15	聯合醫院婦幼院區一	1007500340	25.029987	121.5180375		
16	潮州街口	1064100400	25.030033	121.5221853	16	潮州街口	1064100400	25.030033	121.5221853		
16	綜合市場	1085800240	25.03054	121.4898	16	綜合市場	1085800240	25.03054	121.4898		
17	愛國東路口	1064100200	25.03276	121.522887	17	愛國東路口	1064100200	25.03276	121.522887		
18	金甌女中	1064100000	25.034934	121.5241858	18	金甌女中	1064100000	25.034934	121.5241858		
19	捷運東門站	1064100120	25.034134	121.5269937	19	捷運東門站	1064100120	25.034134	121.5269937		
2	東隆宮	1086600000	25.02288	121.49163	2	東隆宮	1086600000	25.02288	121.49163		
2	信義新生路口	1065600360	25.033627	121.5331327	2	信義新生路口	1065600360	25.033627	121.5331327		
20	信義永康街口(捷運東門站)	1065000320	25.033693	121.529727	20	信義永康街口(捷運東門站)	1065000320	25.033693	121.529727		
21	信義新生路口	1006100020	25.03353	121.5323283	21	信義新生路口	1006100020	25.03353	121.5323283		
22	捷運大安森林公園站	1065600420	25.033496	121.5356316	22	捷運大安森林公園站	1065600420	25.033496	121.5356316		
23	大安國宅	1065900000	25.029775	121.5380059	23	大安國宅	1065900000	25.029775	121.5380059		
3	和德里	1086500000	25.024898	121.4906879	3	和德里	1086500000	25.024898	121.4906879		
3	信義永康街口	1065100260	25.033765	121.5301447	3	信義永康街口	1065100260	25.033765	121.5301447		
4	捷運東門站	1005700060	25.034232	121.526986	4	捷運東門站	1005700060	25.034232	121.526986		
4	環南市場	1086500100	25.027671	121.4894532	4	環南市場	1086500100	25.027671	121.4894532		
5	綜合市場	1085800200	25.03062	121.49029	5	綜合市場	1085800200	25.03062	121.49029		
5	信義杭州路口	1004800860	25.035417	121.5246296	5	信義杭州路口	1004800860	25.035417	121.5246296		
6	大理高中	1088300000	25.031919	121.491328	6	大理高中	1088300000	25.031919	121.491328		
6	中正紀念堂	1004800960	25.03739	121.52056	6	中正紀念堂	1004800960	25.03739	121.52056		
7	華江派出所	1088300100	25.034114	121.4933405	7	華江派出所	1088300100	25.034114	121.4933405		
7	一女中(貴陽)	1004800260	25.038656	121.5144986	7	一女中(貴陽)	1004800260	25.038656	121.5144986		
8	中國時報	1085500120	25.035221	121.496276	8	中國時報	1085500120	25.035221	121.496276		
8	東吳大學城中校區	1004800760	25.03918	121.50941	8	東吳大學城中校區	1004800760	25.03918	121.50941		
9	小南門(和平院區)	1004200160	25.03723	121.507745	9	小南門(和平院區)	1004200160	25.03723	121.507745		
9	捷運龍山寺站	1085500320	25.035143	121.500164	9	捷運龍山寺站	1085500320	25.035143	121.500164		
